Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
543,0.608,7.6,1.22,45,Hex,Fiber,Single,PLA
545,0.61,7.62,1.22,45,Hex,Fiber,Single,PLA
546,0.612,7.64,1.22,45,Hex,Fiber,Single,PLA
548,0.614,7.66,1.23,45,Hex,Fiber,Single,PLA
549,0.616,7.67,1.23,45,Hex,Fiber,Single,PLA
550,0.618,7.7,1.24,45,Hex,Fiber,Single,PLA
551,0.62,7.71,1.24,45,Hex,Fiber,Single,PLA
553,0.622,7.73,1.24,45,Hex,Fiber,Single,PLA
555,0.624,7.76,1.25,45,Hex,Fiber,Single,PLA
556,0.625,7.77,1.25,45,Hex,Fiber,Single,PLA
557,0.627,7.8,1.25,45,Hex,Fiber,Single,PLA
559,0.629,7.82,1.26,45,Hex,Fiber,Single,PLA
560,0.631,7.84,1.26,45,Hex,Fiber,Single,PLA
562,0.633,7.85,1.27,45,Hex,Fiber,Single,PLA
563,0.635,7.88,1.27,45,Hex,Fiber,Single,PLA
564,0.637,7.89,1.27,45,Hex,Fiber,Single,PLA
566,0.639,7.91,1.28,45,Hex,Fiber,Single,PLA
567,0.641,7.93,1.28,45,Hex,Fiber,Single,PLA
568,0.643,7.95,1.29,45,Hex,Fiber,Single,PLA
570,0.645,7.97,1.29,45,Hex,Fiber,Single,PLA
571,0.647,7.99,1.29,45,Hex,Fiber,Single,PLA
573,0.649,8.01,1.3,45,Hex,Fiber,Single,PLA
574,0.651,8.03,1.3,45,Hex,Fiber,Single,PLA
576,0.653,8.05,1.31,45,Hex,Fiber,Single,PLA
577,0.655,8.07,1.31,45,Hex,Fiber,Single,PLA
578,0.657,8.09,1.31,45,Hex,Fiber,Single,PLA
580,0.659,8.11,1.32,45,Hex,Fiber,Single,PLA
581,0.661,8.13,1.32,45,Hex,Fiber,Single,PLA
582,0.662,8.14,1.32,45,Hex,Fiber,Single,PLA
583,0.664,8.16,1.33,45,Hex,Fiber,Single,PLA
585,0.666,8.18,1.33,45,Hex,Fiber,Single,PLA
586,0.668,8.2,1.34,45,Hex,Fiber,Single,PLA
588,0.67,8.22,1.34,45,Hex,Fiber,Single,PLA
589,0.672,8.24,1.34,45,Hex,Fiber,Single,PLA
590,0.674,8.25,1.35,45,Hex,Fiber,Single,PLA
592,0.676,8.27,1.35,45,Hex,Fiber,Single,PLA
593,0.678,8.29,1.36,45,Hex,Fiber,Single,PLA
594,0.68,8.31,1.36,45,Hex,Fiber,Single,PLA
595,0.682,8.33,1.36,45,Hex,Fiber,Single,PLA
597,0.684,8.35,1.37,45,Hex,Fiber,Single,PLA
598,0.686,8.37,1.37,45,Hex,Fiber,Single,PLA
600,0.688,8.39,1.38,45,Hex,Fiber,Single,PLA
601,0.689,8.41,1.38,45,Hex,Fiber,Single,PLA
602,0.691,8.42,1.38,45,Hex,Fiber,Single,PLA
604,0.693,8.44,1.39,45,Hex,Fiber,Single,PLA
605,0.695,8.46,1.39,45,Hex,Fiber,Single,PLA
606,0.697,8.48,1.39,45,Hex,Fiber,Single,PLA
608,0.699,8.5,1.4,45,Hex,Fiber,Single,PLA
609,0.701,8.51,1.4,45,Hex,Fiber,Single,PLA
610,0.703,8.54,1.41,45,Hex,Fiber,Single,PLA
612,0.705,8.55,1.41,45,Hex,Fiber,Single,PLA
613,0.707,8.57,1.41,45,Hex,Fiber,Single,PLA
