Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
360,0.404,5.03,0.808,45,Hex,Without Mesh,Zero,PLA
361,0.405,5.05,0.81,45,Hex,Without Mesh,Zero,PLA
362,0.407,5.06,0.813,45,Hex,Without Mesh,Zero,PLA
363,0.408,5.08,0.816,45,Hex,Without Mesh,Zero,PLA
364,0.409,5.09,0.818,45,Hex,Without Mesh,Zero,PLA
365,0.41,5.1,0.821,45,Hex,Without Mesh,Zero,PLA
366,0.412,5.12,0.824,45,Hex,Without Mesh,Zero,PLA
367,0.413,5.14,0.826,45,Hex,Without Mesh,Zero,PLA
368,0.415,5.15,0.829,45,Hex,Without Mesh,Zero,PLA
369,0.416,5.16,0.832,45,Hex,Without Mesh,Zero,PLA
370,0.417,5.18,0.834,45,Hex,Without Mesh,Zero,PLA
371,0.419,5.19,0.837,45,Hex,Without Mesh,Zero,PLA
372,0.42,5.2,0.84,45,Hex,Without Mesh,Zero,PLA
373,0.421,5.22,0.842,45,Hex,Without Mesh,Zero,PLA
374,0.422,5.23,0.845,45,Hex,Without Mesh,Zero,PLA
375,0.424,5.24,0.847,45,Hex,Without Mesh,Zero,PLA
376,0.425,5.26,0.85,45,Hex,Without Mesh,Zero,PLA
377,0.427,5.27,0.853,45,Hex,Without Mesh,Zero,PLA
378,0.428,5.28,0.856,45,Hex,Without Mesh,Zero,PLA
379,0.429,5.31,0.858,45,Hex,Without Mesh,Zero,PLA
380,0.431,5.32,0.861,45,Hex,Without Mesh,Zero,PLA
381,0.432,5.33,0.864,45,Hex,Without Mesh,Zero,PLA
382,0.433,5.35,0.867,45,Hex,Without Mesh,Zero,PLA
383,0.435,5.36,0.869,45,Hex,Without Mesh,Zero,PLA
384,0.436,5.37,0.872,45,Hex,Without Mesh,Zero,PLA
385,0.437,5.38,0.874,45,Hex,Without Mesh,Zero,PLA
386,0.439,5.4,0.877,45,Hex,Without Mesh,Zero,PLA
387,0.44,5.42,0.88,45,Hex,Without Mesh,Zero,PLA
388,0.441,5.42,0.883,45,Hex,Without Mesh,Zero,PLA
389,0.443,5.44,0.886,45,Hex,Without Mesh,Zero,PLA
391,0.444,5.46,0.888,45,Hex,Without Mesh,Zero,PLA
391,0.445,5.47,0.891,45,Hex,Without Mesh,Zero,PLA
392,0.447,5.48,0.893,45,Hex,Without Mesh,Zero,PLA
