Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
687,0.801,9.97,1.6,15,Hex,Steel,Single,PLA
688,0.803,9.98,1.61,15,Hex,Steel,Single,PLA
689,0.804,10,1.61,15,Hex,Steel,Single,PLA
691,0.807,10,1.61,15,Hex,Steel,Single,PLA
692,0.809,10,1.62,15,Hex,Steel,Single,PLA
694,0.811,10.1,1.62,15,Hex,Steel,Single,PLA
695,0.813,10.1,1.63,15,Hex,Steel,Single,PLA
696,0.815,10.1,1.63,15,Hex,Steel,Single,PLA
697,0.817,10.1,1.63,15,Hex,Steel,Single,PLA
699,0.819,10.1,1.64,15,Hex,Steel,Single,PLA
700,0.821,10.2,1.64,15,Hex,Steel,Single,PLA
701,0.823,10.2,1.65,15,Hex,Steel,Single,PLA
703,0.825,10.2,1.65,15,Hex,Steel,Single,PLA
704,0.827,10.2,1.65,15,Hex,Steel,Single,PLA
705,0.829,10.2,1.66,15,Hex,Steel,Single,PLA
706,0.831,10.3,1.66,15,Hex,Steel,Single,PLA
