Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
131.0,0.0237,1.2,1230.0,45,Tri,Steel,Single,PLA
131.0,0.0238,1.21,1230.0,45,Tri,Steel,Single,PLA
132.0,0.0239,1.21,1230.0,45,Tri,Steel,Single,PLA
132.0,0.024,1.22,1240.0,45,Tri,Steel,Single,PLA
133.0,0.0241,1.22,1240.0,45,Tri,Steel,Single,PLA
133.0,0.0242,1.23,1250.0,45,Tri,Steel,Single,PLA
134.0,0.0243,1.23,1250.0,45,Tri,Steel,Single,PLA
134.0,0.0244,1.24,1260.0,45,Tri,Steel,Single,PLA
135.0,0.0245,1.25,1260.0,45,Tri,Steel,Single,PLA
135.0,0.0246,1.25,1260.0,45,Tri,Steel,Single,PLA
135.0,0.0247,1.26,1270.0,45,Tri,Steel,Single,PLA
136.0,0.0248,1.26,1270.0,45,Tri,Steel,Single,PLA
136.0,0.0249,1.27,1280.0,45,Tri,Steel,Single,PLA
137.0,0.025,1.27,1280.0,45,Tri,Steel,Single,PLA
137.0,0.0251,1.28,1290.0,45,Tri,Steel,Single,PLA
138.0,0.0252,1.28,1290.0,45,Tri,Steel,Single,PLA
138.0,0.0254,1.29,1290.0,45,Tri,Steel,Single,PLA
139.0,0.0255,1.29,1300.0,45,Tri,Steel,Single,PLA
139.0,0.0256,1.3,1300.0,45,Tri,Steel,Single,PLA
140.0,0.0257,1.3,1310.0,45,Tri,Steel,Single,PLA
140.0,0.0258,1.31,1310.0,45,Tri,Steel,Single,PLA
140.0,0.0259,1.31,1310.0,45,Tri,Steel,Single,PLA
141.0,0.026,1.32,1320.0,45,Tri,Steel,Single,PLA
141.0,0.0261,1.32,1320.0,45,Tri,Steel,Single,PLA
142.0,0.0262,1.33,1330.0,45,Tri,Steel,Single,PLA
142.0,0.0263,1.34,1330.0,45,Tri,Steel,Single,PLA
143.0,0.0264,1.34,1340.0,45,Tri,Steel,Single,PLA
143.0,0.0265,1.35,1340.0,45,Tri,Steel,Single,PLA
143.0,0.0266,1.35,1340.0,45,Tri,Steel,Single,PLA
144.0,0.0267,1.36,1350.0,45,Tri,Steel,Single,PLA
144.0,0.0268,1.36,1350.0,45,Tri,Steel,Single,PLA
145.0,0.0269,1.37,1360.0,45,Tri,Steel,Single,PLA
145.0,0.027,1.37,1360.0,45,Tri,Steel,Single,PLA
146.0,0.0271,1.38,1360.0,45,Tri,Steel,Single,PLA
146.0,0.0272,1.38,1370.0,45,Tri,Steel,Single,PLA
147.0,0.0274,1.39,1370.0,45,Tri,Steel,Single,PLA
147.0,0.0275,1.39,1380.0,45,Tri,Steel,Single,PLA
147.0,0.0276,1.4,1380.0,45,Tri,Steel,Single,PLA
148.0,0.0277,1.41,1380.0,45,Tri,Steel,Single,PLA
148.0,0.0278,1.41,1390.0,45,Tri,Steel,Single,PLA
149.0,0.0279,1.42,1390.0,45,Tri,Steel,Single,PLA
149.0,0.028,1.42,1400.0,45,Tri,Steel,Single,PLA
150.0,0.0281,1.43,1400.0,45,Tri,Steel,Single,PLA
150.0,0.0282,1.43,1400.0,45,Tri,Steel,Single,PLA
150.0,0.0283,1.44,1410.0,45,Tri,Steel,Single,PLA
151.0,0.0284,1.44,1410.0,45,Tri,Steel,Single,PLA
151.0,0.0285,1.45,1420.0,45,Tri,Steel,Single,PLA
152.0,0.0286,1.45,1420.0,45,Tri,Steel,Single,PLA
152.0,0.0287,1.46,1430.0,45,Tri,Steel,Single,PLA
153.0,0.0288,1.46,1430.0,45,Tri,Steel,Single,PLA
153.0,0.0289,1.47,1430.0,45,Tri,Steel,Single,PLA
153.0,0.029,1.47,1440.0,45,Tri,Steel,Single,PLA
154.0,0.0291,1.48,1440.0,45,Tri,Steel,Single,PLA
154.0,0.0292,1.49,1440.0,45,Tri,Steel,Single,PLA
155.0,0.0294,1.49,1450.0,45,Tri,Steel,Single,PLA
155.0,0.0295,1.5,1450.0,45,Tri,Steel,Single,PLA
156.0,0.0296,1.5,1460.0,45,Tri,Steel,Single,PLA
156.0,0.0297,1.51,1460.0,45,Tri,Steel,Single,PLA
