Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
790,1.1,11.5,2.19,30,3D,Steel,Single,PLA
791,1.1,11.5,2.2,30,3D,Steel,Single,PLA
793,1.1,11.5,2.2,30,3D,Steel,Single,PLA
794,1.1,11.5,2.21,30,3D,Steel,Single,PLA
795,1.11,11.5,2.21,30,3D,Steel,Single,PLA
796,1.11,11.6,2.22,30,3D,Steel,Single,PLA
798,1.11,11.6,2.23,30,3D,Steel,Single,PLA
799,1.12,11.6,2.23,30,3D,Steel,Single,PLA
800,1.12,11.6,2.24,30,3D,Steel,Single,PLA
802,1.12,11.6,2.24,30,3D,Steel,Single,PLA
803,1.13,11.7,2.25,30,3D,Steel,Single,PLA
805,1.13,11.7,2.26,30,3D,Steel,Single,PLA
806,1.13,11.7,2.26,30,3D,Steel,Single,PLA
807,1.13,11.7,2.27,30,3D,Steel,Single,PLA
808,1.14,11.7,2.27,30,3D,Steel,Single,PLA
809,1.14,11.7,2.28,30,3D,Steel,Single,PLA
811,1.14,11.8,2.29,30,3D,Steel,Single,PLA
812,1.15,11.8,2.29,30,3D,Steel,Single,PLA
813,1.15,11.8,2.3,30,3D,Steel,Single,PLA
814,1.15,11.8,2.31,30,3D,Steel,Single,PLA
815,1.16,11.8,2.31,30,3D,Steel,Single,PLA
817,1.16,11.9,2.32,30,3D,Steel,Single,PLA
818,1.16,11.9,2.32,30,3D,Steel,Single,PLA
819,1.16,11.9,2.33,30,3D,Steel,Single,PLA
820,1.17,11.9,2.34,30,3D,Steel,Single,PLA
822,1.17,11.9,2.34,30,3D,Steel,Single,PLA
823,1.17,11.9,2.35,30,3D,Steel,Single,PLA
824,1.18,12,2.35,30,3D,Steel,Single,PLA
825,1.18,12,2.36,30,3D,Steel,Single,PLA
826,1.18,12,2.37,30,3D,Steel,Single,PLA
827,1.19,12,2.37,30,3D,Steel,Single,PLA
829,1.19,12,2.38,30,3D,Steel,Single,PLA
829,1.19,12,2.38,30,3D,Steel,Single,PLA
831,1.19,12.1,2.39,30,3D,Steel,Single,PLA
832,1.2,12.1,2.4,30,3D,Steel,Single,PLA
833,1.2,12.1,2.4,30,3D,Steel,Single,PLA
834,1.2,12.1,2.41,30,3D,Steel,Single,PLA
835,1.21,12.1,2.41,30,3D,Steel,Single,PLA
836,1.21,12.1,2.42,30,3D,Steel,Single,PLA
837,1.21,12.1,2.43,30,3D,Steel,Single,PLA
838,1.22,12.2,2.43,30,3D,Steel,Single,PLA
839,1.22,12.2,2.44,30,3D,Steel,Single,PLA
840,1.22,12.2,2.44,30,3D,Steel,Single,PLA
841,1.22,12.2,2.45,30,3D,Steel,Single,PLA
842,1.23,12.2,2.46,30,3D,Steel,Single,PLA
843,1.23,12.2,2.46,30,3D,Steel,Single,PLA
844,1.23,12.3,2.47,30,3D,Steel,Single,PLA
845,1.24,12.3,2.47,30,3D,Steel,Single,PLA
846,1.24,12.3,2.48,30,3D,Steel,Single,PLA
847,1.24,12.3,2.49,30,3D,Steel,Single,PLA
848,1.25,12.3,2.49,30,3D,Steel,Single,PLA
849,1.25,12.3,2.5,30,3D,Steel,Single,PLA
850,1.25,12.3,2.5,30,3D,Steel,Single,PLA
851,1.25,12.3,2.51,30,3D,Steel,Single,PLA
852,1.26,12.4,2.52,30,3D,Steel,Single,PLA
853,1.26,12.4,2.52,30,3D,Steel,Single,PLA
853,1.26,12.4,2.53,30,3D,Steel,Single,PLA
855,1.27,12.4,2.53,30,3D,Steel,Single,PLA
856,1.27,12.4,2.54,30,3D,Steel,Single,PLA
856,1.27,12.4,2.55,30,3D,Steel,Single,PLA
857,1.28,12.4,2.55,30,3D,Steel,Single,PLA
858,1.28,12.5,2.56,30,3D,Steel,Single,PLA
859,1.28,12.5,2.56,30,3D,Steel,Single,PLA
860,1.29,12.5,2.57,30,3D,Steel,Single,PLA
861,1.29,12.5,2.58,30,3D,Steel,Single,PLA
862,1.29,12.5,2.58,30,3D,Steel,Single,PLA
