Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
443,0.541,6.43,1.08,30,3D,Fiber,Double,PLA
445,0.543,6.45,1.09,30,3D,Fiber,Double,PLA
446,0.545,6.47,1.09,30,3D,Fiber,Double,PLA
448,0.547,6.5,1.09,30,3D,Fiber,Double,PLA
448,0.549,6.51,1.1,30,3D,Fiber,Double,PLA
450,0.551,6.53,1.1,30,3D,Fiber,Double,PLA
451,0.553,6.55,1.11,30,3D,Fiber,Double,PLA
453,0.555,6.57,1.11,30,3D,Fiber,Double,PLA
454,0.557,6.59,1.11,30,3D,Fiber,Double,PLA
455,0.559,6.61,1.12,30,3D,Fiber,Double,PLA
457,0.561,6.63,1.12,30,3D,Fiber,Double,PLA
458,0.563,6.65,1.13,30,3D,Fiber,Double,PLA
460,0.565,6.67,1.13,30,3D,Fiber,Double,PLA
461,0.567,6.69,1.13,30,3D,Fiber,Double,PLA
462,0.569,6.71,1.14,30,3D,Fiber,Double,PLA
464,0.571,6.73,1.14,30,3D,Fiber,Double,PLA
465,0.573,6.75,1.15,30,3D,Fiber,Double,PLA
466,0.575,6.77,1.15,30,3D,Fiber,Double,PLA
467,0.576,6.78,1.15,30,3D,Fiber,Double,PLA
469,0.579,6.81,1.16,30,3D,Fiber,Double,PLA
470,0.58,6.82,1.16,30,3D,Fiber,Double,PLA
472,0.582,6.85,1.16,30,3D,Fiber,Double,PLA
473,0.584,6.86,1.17,30,3D,Fiber,Double,PLA
474,0.586,6.88,1.17,30,3D,Fiber,Double,PLA
476,0.588,6.9,1.18,30,3D,Fiber,Double,PLA
477,0.59,6.92,1.18,30,3D,Fiber,Double,PLA
478,0.592,6.94,1.18,30,3D,Fiber,Double,PLA
479,0.594,6.96,1.19,30,3D,Fiber,Double,PLA
481,0.596,6.98,1.19,30,3D,Fiber,Double,PLA
481,0.598,6.98,1.2,30,3D,Fiber,Double,PLA
483,0.6,7.01,1.2,30,3D,Fiber,Double,PLA
485,0.602,7.03,1.2,30,3D,Fiber,Double,PLA
486,0.604,7.05,1.21,30,3D,Fiber,Double,PLA
487,0.606,7.07,1.21,30,3D,Fiber,Double,PLA
488,0.608,7.09,1.22,30,3D,Fiber,Double,PLA
489,0.61,7.1,1.22,30,3D,Fiber,Double,PLA
491,0.612,7.13,1.22,30,3D,Fiber,Double,PLA
492,0.614,7.14,1.23,30,3D,Fiber,Double,PLA
493,0.616,7.16,1.23,30,3D,Fiber,Double,PLA
495,0.618,7.18,1.24,30,3D,Fiber,Double,PLA
496,0.619,7.2,1.24,30,3D,Fiber,Double,PLA
497,0.621,7.21,1.24,30,3D,Fiber,Double,PLA
499,0.623,7.24,1.25,30,3D,Fiber,Double,PLA
500,0.625,7.25,1.25,30,3D,Fiber,Double,PLA
501,0.627,7.28,1.25,30,3D,Fiber,Double,PLA
503,0.629,7.3,1.26,30,3D,Fiber,Double,PLA
504,0.631,7.32,1.26,30,3D,Fiber,Double,PLA
505,0.633,7.34,1.27,30,3D,Fiber,Double,PLA
