Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
371,0.382,5.19,0.765,45,3D,Without Mesh,Zero,PLA
372,0.384,5.21,0.768,45,3D,Without Mesh,Zero,PLA
374,0.385,5.23,0.771,45,3D,Without Mesh,Zero,PLA
375,0.387,5.24,0.774,45,3D,Without Mesh,Zero,PLA
376,0.388,5.26,0.777,45,3D,Without Mesh,Zero,PLA
378,0.39,5.28,0.78,45,3D,Without Mesh,Zero,PLA
379,0.392,5.3,0.783,45,3D,Without Mesh,Zero,PLA
380,0.393,5.32,0.786,45,3D,Without Mesh,Zero,PLA
382,0.395,5.34,0.789,45,3D,Without Mesh,Zero,PLA
382,0.396,5.35,0.793,45,3D,Without Mesh,Zero,PLA
384,0.398,5.37,0.795,45,3D,Without Mesh,Zero,PLA
385,0.399,5.39,0.798,45,3D,Without Mesh,Zero,PLA
387,0.401,5.41,0.802,45,3D,Without Mesh,Zero,PLA
388,0.402,5.43,0.805,45,3D,Without Mesh,Zero,PLA
389,0.404,5.44,0.808,45,3D,Without Mesh,Zero,PLA
391,0.405,5.46,0.811,45,3D,Without Mesh,Zero,PLA
392,0.407,5.48,0.814,45,3D,Without Mesh,Zero,PLA
393,0.409,5.5,0.817,45,3D,Without Mesh,Zero,PLA
394,0.41,5.52,0.82,45,3D,Without Mesh,Zero,PLA
396,0.412,5.53,0.823,45,3D,Without Mesh,Zero,PLA
397,0.413,5.55,0.826,45,3D,Without Mesh,Zero,PLA
399,0.415,5.57,0.829,45,3D,Without Mesh,Zero,PLA
400,0.416,5.59,0.833,45,3D,Without Mesh,Zero,PLA
401,0.418,5.61,0.836,45,3D,Without Mesh,Zero,PLA
403,0.419,5.63,0.839,45,3D,Without Mesh,Zero,PLA
404,0.421,5.65,0.842,45,3D,Without Mesh,Zero,PLA
405,0.423,5.67,0.845,45,3D,Without Mesh,Zero,PLA
406,0.424,5.68,0.848,45,3D,Without Mesh,Zero,PLA
407,0.426,5.7,0.851,45,3D,Without Mesh,Zero,PLA
409,0.427,5.72,0.854,45,3D,Without Mesh,Zero,PLA
410,0.429,5.74,0.857,45,3D,Without Mesh,Zero,PLA
411,0.43,5.75,0.861,45,3D,Without Mesh,Zero,PLA
413,0.432,5.77,0.864,45,3D,Without Mesh,Zero,PLA
414,0.433,5.79,0.867,45,3D,Without Mesh,Zero,PLA
415,0.435,5.81,0.87,45,3D,Without Mesh,Zero,PLA
416,0.436,5.82,0.873,45,3D,Without Mesh,Zero,PLA
418,0.438,5.85,0.876,45,3D,Without Mesh,Zero,PLA
419,0.439,5.86,0.879,45,3D,Without Mesh,Zero,PLA
420,0.441,5.88,0.882,45,3D,Without Mesh,Zero,PLA
422,0.443,5.9,0.885,45,3D,Without Mesh,Zero,PLA
423,0.444,5.92,0.889,45,3D,Without Mesh,Zero,PLA
424,0.446,5.93,0.891,45,3D,Without Mesh,Zero,PLA
425,0.447,5.95,0.895,45,3D,Without Mesh,Zero,PLA
427,0.449,5.98,0.898,45,3D,Without Mesh,Zero,PLA
428,0.45,5.99,0.901,45,3D,Without Mesh,Zero,PLA
429,0.452,6,0.904,45,3D,Without Mesh,Zero,PLA
431,0.453,6.02,0.907,45,3D,Without Mesh,Zero,PLA
432,0.455,6.04,0.91,45,3D,Without Mesh,Zero,PLA
433,0.457,6.06,0.913,45,3D,Without Mesh,Zero,PLA
435,0.458,6.08,0.916,45,3D,Without Mesh,Zero,PLA
436,0.46,6.1,0.919,45,3D,Without Mesh,Zero,PLA
437,0.461,6.11,0.923,45,3D,Without Mesh,Zero,PLA
438,0.463,6.13,0.925,45,3D,Without Mesh,Zero,PLA
440,0.464,6.15,0.929,45,3D,Without Mesh,Zero,PLA
441,0.466,6.17,0.932,45,3D,Without Mesh,Zero,PLA
442,0.468,6.19,0.935,45,3D,Without Mesh,Zero,PLA
443,0.469,6.2,0.938,45,3D,Without Mesh,Zero,PLA
445,0.471,6.22,0.941,45,3D,Without Mesh,Zero,PLA
446,0.472,6.24,0.945,45,3D,Without Mesh,Zero,PLA
447,0.474,6.26,0.948,45,3D,Without Mesh,Zero,PLA
449,0.475,6.27,0.951,45,3D,Without Mesh,Zero,PLA
450,0.477,6.29,0.954,45,3D,Without Mesh,Zero,PLA
451,0.478,6.31,0.957,45,3D,Without Mesh,Zero,PLA
451,0.48,6.31,0.96,45,3D,Without Mesh,Zero,PLA
452,0.482,6.33,0.963,45,3D,Without Mesh,Zero,PLA
455,0.483,6.37,0.967,45,3D,Without Mesh,Zero,PLA
456,0.485,6.38,0.97,45,3D,Without Mesh,Zero,PLA
459,0.486,6.41,0.973,45,3D,Without Mesh,Zero,PLA
457,0.488,6.4,0.976,45,3D,Without Mesh,Zero,PLA
460,0.49,6.44,0.979,45,3D,Without Mesh,Zero,PLA
461,0.491,6.45,0.982,45,3D,Without Mesh,Zero,PLA
462,0.493,6.47,0.985,45,3D,Without Mesh,Zero,PLA
463,0.494,6.48,0.988,45,3D,Without Mesh,Zero,PLA
465,0.496,6.51,0.992,45,3D,Without Mesh,Zero,PLA
466,0.497,6.52,0.995,45,3D,Without Mesh,Zero,PLA
467,0.499,6.54,0.998,45,3D,Without Mesh,Zero,PLA
469,0.5,6.56,1,45,3D,Without Mesh,Zero,PLA
470,0.502,6.57,1,45,3D,Without Mesh,Zero,PLA
471,0.503,6.59,1.01,45,3D,Without Mesh,Zero,PLA
472,0.505,6.61,1.01,45,3D,Without Mesh,Zero,PLA
474,0.507,6.62,1.01,45,3D,Without Mesh,Zero,PLA
